case,label,DSC,HD,HD95,ASSD,RVE,absRVE,n_pred,n_ref
LISA_0054,8,0.8609832443380593,2.23606797749979,1.4142135623730951,0.6896895658871193,0.263859941642351,0.263859941642351,3032,2399
LISA_0054,9,0.9250604351329573,2.0,1.0,0.5236274960621837,-0.029376736800317587,0.029376736800317587,4890,5038
LISA_0054,10,0.9173895899053628,2.23606797749979,1.4142135623730951,0.5762137993437029,-0.038669760247486466,0.038669760247486466,4972,5172
LISA_0054,11,0.7425426136363636,3.4641016151377544,1.4142135623730951,0.5582409643781304,0.0032011381824648766,0.0032011381824648766,5641,5623
LISA_0063,1,0.7766450417052827,3.1622776601683795,1.7320508075688772,0.7307546632018718,-0.13858539390454283,0.13858539390454283,1498,1739
LISA_0063,2,0.698090692124105,3.7416573867739413,2.23606797749979,1.0005284664581493,-0.16529830322933772,0.16529830322933772,1525,1827
LISA_0063,3,0.803264281230383,8.246211251235321,2.23606797749979,0.6730615073708248,-0.16305350553505535,0.16305350553505535,3629,4336
LISA_0063,4,0.7512774806892454,5.385164807134504,1.4459972868925,0.7728011080796706,-0.14973614775725594,0.14973614775725594,3867,4548
LISA_0063,5,0.8679057417855958,4.58257569495584,1.4142135623730951,0.5925044129151006,0.096,0.096,3151,2875
LISA_0063,6,0.8161169881767268,3.0,1.4142135623730951,0.7576428304957844,0.0695428203477141,0.0695428203477141,3322,3106
LISA_0063,7,0.8652419639703285,3.4641016151377544,2.0,0.9009586288225929,-0.22117499214577444,0.22117499214577444,4958,6366
LISA_0063,8,0.8156987536462477,4.242640687119285,3.0,1.1923254462365043,-0.27176901924839597,0.27176901924839597,4767,6546
LISA_0063,9,0.9162048698572628,3.0,1.4142135623730951,0.5830130178620127,0.05451095394169398,0.05451095394169398,6113,5797
LISA_0063,10,0.9006815968841285,2.23606797749979,1.4142135623730951,0.7316485584192796,0.07474747474747474,0.07474747474747474,6384,5940
LISA_0063,11,0.8635997584054761,3.3166247903554,1.0,0.45998213797750914,-0.087776708373436,0.087776708373436,9478,10390
LISA_1009,1,0.8020942408376963,2.23606797749979,1.4142135623730951,0.5798961515794964,0.16063348416289594,0.16063348416289594,1026,884
LISA_1009,2,0.8043087971274686,2.23606797749979,1.4142135623730951,0.5395196392515493,0.08094645080946451,0.08094645080946451,868,803
LISA_1009,3,0.6775538568450312,4.358898943540674,1.7320508075688772,0.8057066985979713,0.14296351451973194,0.14296351451973194,1535,1343
LISA_1009,4,0.6943533697632058,3.7416573867739413,2.23606797749979,0.7031069215406238,0.2012830793905373,0.2012830793905373,1498,1247
LISA_1009,5,0.5875440658049353,8.602325267042627,3.0,1.3668912380393219,-0.36346153846153845,0.36346153846153845,993,1560
LISA_1009,6,0.7997251803503951,5.196152422706632,2.0,0.7520197962504875,-0.2206601466992665,0.2206601466992665,1275,1636
LISA_1009,7,0.8410233982068663,2.449489742783178,2.0,0.7676994502770969,0.24386653581943082,0.24386653581943082,2535,2038
LISA_1009,8,0.8391747452150137,3.0,2.0,0.7715412794865699,0.17694805194805194,0.17694805194805194,2175,1848
LISA_1009,9,0.8637689614935823,2.23606797749979,1.7320508075688772,0.8059622865394187,0.29912810194500333,0.29912810194500333,3874,2982
LISA_1009,10,0.9102357984994641,2.0,1.4142135623730951,0.5525862795434635,0.09898762654668167,0.09898762654668167,3908,3556
LISA_1009,11,0.6809078771695594,5.385164807134504,2.23606797749979,0.7176765547128569,0.053461274845784786,0.053461274845784786,3074,2918
LISA_1010,1,0.6760909649661955,2.449489742783178,1.7320508075688772,0.8556281630839428,-0.035024154589371984,0.035024154589371984,799,828
LISA_1010,2,0.5599006828057107,3.1622776601683795,2.449489742783178,1.112922492849678,0.0548469387755102,0.0548469387755102,827,784
LISA_1010,3,0.7315582714971628,5.196152422706632,2.0,0.6428347979783338,-0.01645021645021645,0.01645021645021645,1136,1155
LISA_1010,4,0.81463173504696,2.23606797749979,1.4142135623730951,0.420497278909764,-0.056676272814601344,0.056676272814601344,982,1041
LISA_1010,5,0.7865993575034419,3.3166247903554,1.7320508075688772,0.6765459821061484,-0.1796157059314954,0.1796157059314954,982,1197
LISA_1010,6,0.833409821018816,4.0,1.4142135623730951,0.54872593992691,-0.1932006633499171,0.1932006633499171,973,1206
LISA_1010,7,0.8698257080610022,1.7320508075688772,1.4142135623730951,0.6081931455734486,0.10188895248998282,0.10188895248998282,1925,1747
LISA_1010,8,0.8528,2.0,1.4142135623730951,0.6987585587632379,-0.035620743844945,0.035620743844945,1841,1909
LISA_1010,9,0.8600997967104047,3.1622776601683795,1.7320508075688772,0.767543291907444,0.24057971014492754,0.24057971014492754,2996,2415
LISA_1010,10,0.872344289086617,2.23606797749979,1.7320508075688772,0.7223378052194471,0.18531746031746033,0.18531746031746033,2987,2520
LISA_1010,11,0.7509009963960144,4.242640687119285,1.4142135623730951,0.5073703145712963,0.06976744186046512,0.06976744186046512,2438,2279
